model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Staphylococcus_xylosus_DMB3_Bh1.mat,1470,818,412,307,55,86,8
Staphylococcus_xylosus_ERR2221122.mat,1356,766,377,298,53,82,6
Staphylococcus_xylosus_ERR2221131.mat,1355,768,383,298,53,78,6
Staphylococcus_xylosus_NJ.mat,2377,865,444,291,64,115,8
Stenotrophomonas_maltophilia_Ab55555.mat,1830,1158,732,290,75,136,8
Stenotrophomonas_maltophilia_ATCC_19867.mat,1838,1199,754,304,79,141,8
Stenotrophomonas_maltophilia_AU12_09.mat,1732,1071,678,285,73,108,8
Stenotrophomonas_maltophilia_D457.mat,1502,843,451,282,64,100,8
Stenotrophomonas_maltophilia_EPM1.mat,1706,1099,691,299,71,108,8
Stenotrophomonas_maltophilia_ISMMS3.mat,1230,722,376,267,51,64,7
Stenotrophomonas_maltophilia_K279a.mat,1856,1180,752,289,79,141,8
Stenotrophomonas_maltophilia_PML168.mat,1806,1179,719,323,76,135,8
Stenotrophomonas_maltophilia_R551_3.mat,1811,1136,733,281,76,128,8
Stenotrophomonas_maltophilia_RR_10.mat,1710,1115,715,294,73,111,8
Stenotrophomonas_rhizophila_PCA13.mat,1495,850,474,271,55,96,8
Stomatobaculum_longum_ACC2.mat,865,538,299,198,21,40,5
Stoquefichus_massiliensis_AP9.mat,1131,711,428,233,28,49,7
Streptococcus_agalactiae_09mas018883.mat,2213,859,483,288,45,103,7
Streptococcus_agalactiae_2603V_R.mat,2172,838,477,287,35,89,6
Streptococcus_agalactiae_A909.mat,2042,685,337,286,29,66,6
Streptococcus_agalactiae_BSU108.mat,2212,852,478,286,43,101,7
Streptococcus_agalactiae_BSU133.mat,2200,848,478,288,43,97,7
Streptococcus_agalactiae_BSU165.mat,2182,862,488,298,35,91,7
Streptococcus_agalactiae_BSU167.mat,2167,826,472,292,41,79,7
Streptococcus_agalactiae_BSU174.mat,2179,835,467,288,41,95,7
Streptococcus_agalactiae_BSU178.mat,2191,846,478,288,41,95,7
Streptococcus_agalactiae_BSU247.mat,2216,859,484,288,45,101,8
Streptococcus_agalactiae_BSU248.mat,2171,848,482,288,35,93,7
Streptococcus_agalactiae_BSU252.mat,2210,848,476,290,45,99,7
Streptococcus_agalactiae_BSU253.mat,2198,844,471,290,45,97,8
Streptococcus_agalactiae_BSU260.mat,2201,846,474,288,45,99,7
Streptococcus_agalactiae_BSU442.mat,2192,842,473,288,43,95,8
Streptococcus_agalactiae_BSU447.mat,2185,847,483,290,39,88,7
Streptococcus_agalactiae_BSU450.mat,2170,845,482,289,33,87,7
Streptococcus_agalactiae_BSU451.mat,2214,856,481,286,45,101,8
Streptococcus_agalactiae_BSU454.mat,2173,848,484,290,35,89,7
Streptococcus_agalactiae_BSU92.mat,2199,855,489,290,39,93,7
Streptococcus_agalactiae_BSU96.mat,2184,851,476,292,43,99,8
Streptococcus_agalactiae_CCUG_17336.mat,2178,857,487,293,37,93,8
Streptococcus_agalactiae_CCUG_19094.mat,2188,850,484,290,39,93,7
Streptococcus_agalactiae_CCUG_24810.mat,2188,851,484,291,39,93,7
Streptococcus_agalactiae_CCUG_25532.mat,2225,863,485,291,47,103,8
Streptococcus_agalactiae_CCUG_28551.mat,2175,836,470,290,39,93,7
Streptococcus_agalactiae_CCUG_29376.mat,2178,851,489,288,35,89,7
Streptococcus_agalactiae_CCUG_29782.mat,2188,847,481,288,39,93,7
Streptococcus_agalactiae_CCUG_30636.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_CCUG_37430.mat,2164,860,487,295,35,93,7
Streptococcus_agalactiae_CCUG_37736.mat,2193,868,490,300,39,94,8
Streptococcus_agalactiae_CCUG_37737.mat,2188,850,484,290,39,93,7
Streptococcus_agalactiae_CCUG_37738.mat,2184,851,479,296,39,93,7
Streptococcus_agalactiae_CCUG_37739.mat,2206,848,475,290,47,99,8
Streptococcus_agalactiae_CCUG_37740.mat,2208,849,478,290,45,98,7
Streptococcus_agalactiae_CCUG_37741.mat,2182,857,485,296,39,93,7
Streptococcus_agalactiae_CCUG_37742.mat,2192,858,485,295,43,94,7
Streptococcus_agalactiae_CCUG_38383.mat,1923,595,276,266,31,51,5
Streptococcus_agalactiae_CCUG_39096_A.mat,2177,848,486,288,35,89,7
Streptococcus_agalactiae_CCUG_44050.mat,2184,831,477,288,45,83,7
Streptococcus_agalactiae_CCUG_44074.mat,2208,847,474,290,47,99,8
Streptococcus_agalactiae_CCUG_44077.mat,2185,834,478,288,47,85,7
Streptococcus_agalactiae_CCUG_44110.mat,2192,859,487,294,39,93,7
Streptococcus_agalactiae_CCUG_44140.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_CCUG_44186.mat,2177,867,489,301,37,93,8
Streptococcus_agalactiae_CCUG_45061.mat,2193,855,489,290,39,93,7
Streptococcus_agalactiae_CCUG_47293.mat,2167,840,478,288,35,89,7
Streptococcus_agalactiae_CCUG_49072.mat,2212,850,478,290,45,99,7
Streptococcus_agalactiae_CCUG_49086.mat,2177,859,489,293,37,93,8
Streptococcus_agalactiae_CCUG_49087.mat,2184,853,476,294,43,99,8
Streptococcus_agalactiae_CCUG_49100.mat,2210,851,479,290,45,99,7
Streptococcus_agalactiae_CCUG_91.mat,2169,851,489,288,35,89,7
Streptococcus_agalactiae_CJB111.mat,2198,854,482,291,45,98,7
Streptococcus_agalactiae_ERR2221173.mat,1056,551,273,250,25,24,5
Streptococcus_agalactiae_ERR2221321.mat,1056,551,273,250,25,24,5
Streptococcus_agalactiae_FSL_C1_487.mat,2201,836,465,286,45,97,8
Streptococcus_agalactiae_FSL_C1_494.mat,2198,834,463,286,45,97,8
Streptococcus_agalactiae_FSL_F2_338.mat,2206,845,473,289,45,97,8
Streptococcus_agalactiae_FSL_F2_343.mat,2197,855,489,288,39,93,7
Streptococcus_agalactiae_FSL_S3_001.mat,2214,852,480,290,45,99,7
Streptococcus_agalactiae_FSL_S3_003.mat,2185,855,484,295,39,93,7
Streptococcus_agalactiae_FSL_S3_014.mat,2174,847,485,288,35,89,7
Streptococcus_agalactiae_FSL_S3_023.mat,2208,854,482,290,45,99,7
Streptococcus_agalactiae_FSL_S3_026.mat,2212,856,479,288,47,103,8
Streptococcus_agalactiae_FSL_S3_034.mat,2204,842,471,286,45,97,8
Streptococcus_agalactiae_FSL_S3_062.mat,2157,811,460,284,47,79,8
Streptococcus_agalactiae_FSL_S3_090.mat,2195,846,475,290,45,97,8
Streptococcus_agalactiae_FSL_S3_102.mat,2176,857,488,292,37,93,8
Streptococcus_agalactiae_FSL_S3_105.mat,2206,846,475,286,45,97,8
Streptococcus_agalactiae_FSL_S3_128.mat,2191,842,471,286,45,97,8
Streptococcus_agalactiae_FSL_S3_137.mat,2171,848,487,287,35,89,7
Streptococcus_agalactiae_FSL_S3_170.mat,2161,809,457,285,47,79,8
Streptococcus_agalactiae_FSL_S3_222.mat,2191,842,471,286,45,97,8
Streptococcus_agalactiae_FSL_S3_268.mat,2189,842,473,288,43,95,8
Streptococcus_agalactiae_FSL_S3_277.mat,2213,852,477,290,45,97,8
Streptococcus_agalactiae_FSL_S3_337.mat,2187,850,484,290,39,93,7
Streptococcus_agalactiae_FSL_S3_586.mat,2209,863,478,296,47,103,8
Streptococcus_agalactiae_FSL_S3_603.mat,2178,828,473,284,47,83,8
Streptococcus_agalactiae_FSL_S3_608.mat,1939,584,264,267,33,51,5
Streptococcus_agalactiae_FSL_S3_654.mat,2198,838,467,286,45,97,8
Streptococcus_agalactiae_GB00002.mat,2210,845,472,290,47,99,8
Streptococcus_agalactiae_GB00003.mat,2179,852,490,288,35,89,7
Streptococcus_agalactiae_GB00012.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_GB00013.mat,2199,841,469,290,45,99,7
Streptococcus_agalactiae_GB00018.mat,2210,846,473,290,47,99,8
Streptococcus_agalactiae_GB00020.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_GB00082.mat,2199,855,489,290,39,93,7
Streptococcus_agalactiae_GB00083.mat,2199,866,494,286,45,103,7
Streptococcus_agalactiae_GB00084.mat,2210,850,478,290,45,99,7
Streptococcus_agalactiae_GB00092.mat,2183,844,480,288,37,91,7
Streptococcus_agalactiae_GB00097.mat,2193,857,488,290,39,95,8
Streptococcus_agalactiae_GB00111.mat,2179,855,488,290,37,93,8
Streptococcus_agalactiae_GB00112.mat,2172,857,490,293,37,90,8
Streptococcus_agalactiae_GB00115.mat,2180,860,489,294,37,93,8
Streptococcus_agalactiae_GB00174.mat,2192,842,473,288,43,95,8
Streptococcus_agalactiae_GB00190.mat,2211,847,474,290,47,99,8
Streptococcus_agalactiae_GB00202.mat,2168,845,483,288,35,89,7
Streptococcus_agalactiae_GB00206.mat,2171,851,489,288,35,89,7
Streptococcus_agalactiae_GB00219.mat,2175,856,483,299,35,89,7
Streptococcus_agalactiae_GB00226.mat,2187,854,490,288,37,91,7
Streptococcus_agalactiae_GB00241.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_GB00245.mat,2195,839,465,291,47,99,8
Streptococcus_agalactiae_GB00247.mat,2215,850,475,292,47,99,8
Streptococcus_agalactiae_GB00264.mat,2169,850,486,286,33,91,7
Streptococcus_agalactiae_GB00279.mat,2196,858,492,290,39,93,7
Streptococcus_agalactiae_GB00300.mat,2184,847,477,290,43,97,7
Streptococcus_agalactiae_GB00535.mat,2174,860,486,300,35,89,7
Streptococcus_agalactiae_GB00543.mat,2188,850,484,290,39,93,7
Streptococcus_agalactiae_GB00548.mat,2196,856,490,290,39,93,7
Streptococcus_agalactiae_GB00555.mat,2172,860,486,296,35,93,7
Streptococcus_agalactiae_GB00557.mat,2179,867,491,302,37,90,8
Streptococcus_agalactiae_GB00561.mat,2176,855,485,299,37,88,7
Streptococcus_agalactiae_GB00588.mat,2179,852,490,288,35,89,7
Streptococcus_agalactiae_GB00601.mat,2220,857,478,296,47,99,8
Streptococcus_agalactiae_GB00614.mat,2212,850,478,290,45,99,7
Streptococcus_agalactiae_GB00640.mat,2222,867,488,292,47,103,8
Streptococcus_agalactiae_GB00651.mat,2174,847,485,288,35,89,7
Streptococcus_agalactiae_GB00653.mat,2186,853,491,288,35,89,7
Streptococcus_agalactiae_GB00654.mat,2174,857,492,291,37,90,8
Streptococcus_agalactiae_GB00663.mat,2188,850,484,290,39,93,7
Streptococcus_agalactiae_GB00679.mat,2189,854,488,290,39,93,7
Streptococcus_agalactiae_GB00864.mat,2182,860,487,293,35,93,7
Streptococcus_agalactiae_GB00865.mat,2179,845,488,295,43,79,7
Streptococcus_agalactiae_GB00867.mat,2197,845,474,290,45,97,8
Streptococcus_agalactiae_GB00874.mat,2210,854,482,290,45,99,7
Streptococcus_agalactiae_GB00884.mat,2190,851,483,292,39,93,7
Streptococcus_agalactiae_GB00887.mat,2209,848,475,290,47,99,8
Streptococcus_agalactiae_GB00888.mat,2180,839,471,288,41,95,7
Streptococcus_agalactiae_GB00891.mat,2191,854,487,289,39,90,8
Streptococcus_agalactiae_GB00893.mat,2182,857,493,290,35,89,7
Streptococcus_agalactiae_GB00900.mat,2186,846,483,289,39,88,7
Streptococcus_agalactiae_GB00901.mat,2209,858,480,296,45,99,7
Streptococcus_agalactiae_GB00904.mat,2186,846,483,289,39,88,7
Streptococcus_agalactiae_GB00909.mat,2174,853,482,293,35,93,7
Streptococcus_agalactiae_GB00911.mat,2196,859,494,288,39,91,8
Streptococcus_agalactiae_GB00914.mat,2187,854,484,294,37,91,7
Streptococcus_agalactiae_GB00919.mat,2172,869,495,296,35,93,7
Streptococcus_agalactiae_GB00922.mat,2194,855,496,283,39,93,7
Streptococcus_agalactiae_GB00923.mat,2185,845,482,289,39,88,7
Streptococcus_agalactiae_GB00924.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_GB00929.mat,2185,845,482,289,39,88,7
Streptococcus_agalactiae_GB00932.mat,2210,846,473,290,47,99,8
Streptococcus_agalactiae_GB00933.mat,2196,859,494,288,39,91,8
Streptococcus_agalactiae_GB00954.mat,2190,844,475,288,43,95,8
Streptococcus_agalactiae_GB00955.mat,2211,853,481,290,45,99,7
Streptococcus_agalactiae_GB00963.mat,2180,856,489,290,37,93,8
Streptococcus_agalactiae_GB00965.mat,2197,862,490,294,39,93,7
Streptococcus_agalactiae_GB00975.mat,2192,842,473,288,43,95,8
Streptococcus_agalactiae_GB00984.mat,2183,843,480,289,39,88,7
Streptococcus_agalactiae_GB00986.mat,1395,849,485,289,39,91,8
Streptococcus_agalactiae_GB00999.mat,2212,851,479,290,45,99,7
Streptococcus_agalactiae_GD201008_001.mat,2191,851,482,288,43,95,8
Streptococcus_agalactiae_ILRI005.mat,2189,833,473,276,49,94,8
Streptococcus_agalactiae_ILRI112.mat,1947,596,272,265,33,55,5
Streptococcus_agalactiae_LADL_05_108a.mat,2103,820,473,286,41,71,8
Streptococcus_agalactiae_LADL_90_503.mat,2108,832,468,285,39,89,8
Streptococcus_agalactiae_LMG_14609.mat,2143,802,452,286,39,77,7
Streptococcus_agalactiae_LMG_14838.mat,2171,831,483,284,39,77,7
Streptococcus_agalactiae_LMG_15081.mat,2187,850,484,288,39,93,7
Streptococcus_agalactiae_LMG_15083.mat,2177,854,492,288,35,89,7
Streptococcus_agalactiae_LMG_15084.mat,2168,855,488,293,35,89,7
Streptococcus_agalactiae_LMG_15085.mat,2174,863,486,300,37,93,8
Streptococcus_agalactiae_LMG_15089.mat,2173,840,483,295,43,79,7
Streptococcus_agalactiae_LMG_15090.mat,2171,848,486,288,35,89,7
Streptococcus_agalactiae_LMG_15091.mat,1896,594,293,250,25,47,5
Streptococcus_agalactiae_LMG_15092.mat,2178,847,485,286,37,91,7
Streptococcus_agalactiae_LMG_15094.mat,2176,859,488,294,37,93,8
Streptococcus_agalactiae_LMG_15095.mat,2176,857,488,292,37,93,8
Streptococcus_agalactiae_MRI_Z1_012.mat,2192,853,487,288,39,93,7
Streptococcus_agalactiae_MRI_Z1_022.mat,2175,857,477,302,39,93,7
Streptococcus_agalactiae_MRI_Z1_023.mat,2213,863,482,292,45,101,8
Streptococcus_agalactiae_MRI_Z1_025.mat,2208,844,474,288,43,97,7
Streptococcus_agalactiae_MRI_Z1_035.mat,2169,842,487,291,41,77,7
Streptococcus_agalactiae_MRI_Z1_038.mat,2161,830,484,284,37,75,7
Streptococcus_agalactiae_MRI_Z1_198.mat,2171,849,486,289,35,89,7
Streptococcus_agalactiae_MRI_Z1_199.mat,2201,844,470,291,47,99,8
Streptococcus_agalactiae_MRI_Z1_200.mat,2206,843,469,291,47,99,8
Streptococcus_agalactiae_MRI_Z1_201.mat,2206,842,469,290,47,99,8
Streptococcus_agalactiae_MRI_Z1_202.mat,2204,843,470,290,47,99,8
Streptococcus_agalactiae_MRI_Z1_203.mat,2206,843,469,291,47,99,8
Streptococcus_agalactiae_MRI_Z1_204.mat,2211,852,473,296,47,99,8
Streptococcus_agalactiae_MRI_Z1_205.mat,2210,848,476,290,45,99,7
Streptococcus_agalactiae_MRI_Z1_206.mat,2176,861,484,303,35,89,7
Streptococcus_agalactiae_MRI_Z1_211.mat,2216,850,478,288,45,99,7
Streptococcus_agalactiae_MRI_Z1_212.mat,2216,850,478,288,45,99,7
Streptococcus_agalactiae_MRI_Z1_213.mat,2190,851,483,286,37,95,7
Streptococcus_agalactiae_MRI_Z1_214.mat,2168,835,489,262,39,97,7
Streptococcus_agalactiae_MRI_Z1_215.mat,2208,854,477,288,47,103,8
Streptococcus_agalactiae_MRI_Z1_216.mat,2187,865,483,300,37,95,7
Streptococcus_agalactiae_MRI_Z1_217.mat,2187,864,483,299,37,95,7
Streptococcus_agalactiae_MRI_Z1_218.mat,2191,871,492,297,37,95,7
Streptococcus_agalactiae_MRI_Z1_219.mat,2184,862,489,291,37,95,7
Streptococcus_agalactiae_NEM316.mat,2190,846,480,288,39,93,7
Streptococcus_agalactiae_PR06.mat,2195,866,491,289,45,103,7
Streptococcus_agalactiae_SA20_06.mat,1896,604,300,248,30,53,5
Streptococcus_agalactiae_SS1014.mat,2191,836,467,283,43,101,7
Streptococcus_agalactiae_SS1218.mat,1915,613,287,264,32,62,5
Streptococcus_agalactiae_SS1219.mat,2107,831,467,285,39,89,8
Streptococcus_agalactiae_STIR_CD_01.mat,2188,850,481,288,43,95,8
Streptococcus_agalactiae_STIR_CD_09.mat,2115,836,472,285,39,89,8
Streptococcus_agalactiae_STIR_CD_14.mat,2166,824,466,282,31,85,7
Streptococcus_agalactiae_STIR_CD_17.mat,1883,598,279,263,24,54,5
Streptococcus_agalactiae_STIR_CD_21.mat,2190,856,487,288,43,95,8
Streptococcus_agalactiae_STIR_CD_22.mat,2190,856,487,288,43,95,8
Streptococcus_agalactiae_STIR_CD_23.mat,2186,850,480,289,43,95,8
Streptococcus_agalactiae_STIR_CD_24.mat,2187,853,484,288,43,95,8
Streptococcus_agalactiae_STIR_CD_26.mat,2188,851,482,288,43,95,8
Streptococcus_agalactiae_STIR_CD_27.mat,2188,851,482,288,43,95,8
Streptococcus_agalactiae_STIR_CD_28.mat,2190,854,481,292,43,95,8
Streptococcus_agalactiae_STIR_CD_29.mat,1923,620,294,264,32,62,5
Streptococcus_agalactiae_str_Gottschalk_1002A.mat,2206,849,475,291,47,99,8
Streptococcus_agalactiae_str_Gottschalk_1003A.mat,2188,850,484,290,39,93,7
Streptococcus_agalactiae_str_Gottschalk_13227.mat,2208,849,477,290,45,99,7
Streptococcus_agalactiae_str_Gottschalk_2864.mat,2213,851,479,290,45,99,7
Streptococcus_agalactiae_str_Gottschalk_31825.mat,2209,848,475,290,47,99,8
Streptococcus_agalactiae_str_Gottschalk_992B.mat,2176,828,460,291,41,94,7
Streptococcus_agalactiae_str_Gottschalk_998A.mat,2174,843,475,288,41,95,7
Streptococcus_agalactiae_str_Gottschalk_999B.mat,2173,846,484,288,35,89,7
Streptococcus_agalactiae_ZQ0910.mat,2191,851,482,288,43,95,8
Streptococcus_anginosus_1_2_62CV.mat,885,574,342,180,16,53,6
Streptococcus_anginosus_CCUG_39159.mat,1220,829,490,262,28,92,8
Streptococcus_anginosus_ERR2221320.mat,889,476,250,194,19,31,6
Streptococcus_anginosus_F0211.mat,1214,845,485,285,24,88,8
Streptococcus_anginosus_SK1138.mat,1209,784,479,238,24,83,8
Streptococcus_anginosus_SK52.mat,1199,787,494,224,22,81,7
Streptococcus_australis_ATCC_700641.mat,1098,646,341,254,19,62,6
Streptococcus_australis_ERR2221360.mat,922,495,262,203,19,27,6
Streptococcus_bovis_ATCC_700338.mat,1871,620,300,260,28,61,6
Streptococcus_constellatus_subsp_constellatus_SK53.mat,986,641,332,264,14,50,7
Streptococcus_constellatus_subsp_pharyngis_SK1060.mat,1006,645,348,253,17,49,7
Streptococcus_cristatus_ATCC_51100.mat,1054,609,332,235,21,54,7
Streptococcus_cristatus_LRIIBV4.mat,936,516,275,214,17,23,5
Streptococcus_danieliae_NM51_B2_22.mat,862,548,260,270,21,11,5
Streptococcus_downei_F0415.mat,1006,554,323,207,17,23,6
Streptococcus_downei_MFe28.mat,1006,554,323,207,17,23,6
Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957.mat,1915,644,348,229,29,72,6
Streptococcus_dysgalactiae_subsp_equisimilis_AC_2713.mat,2131,834,529,220,41,97,8
Streptococcus_dysgalactiae_subsp_equisimilis_ATCC_12394.mat,2109,811,501,228,43,96,8
Streptococcus_dysgalactiae_subsp_equisimilis_GGS_124.mat,2143,839,525,227,43,97,8
Streptococcus_dysgalactiae_subsp_equisimilis_RE378.mat,2119,804,499,222,43,93,8
Streptococcus_dysgalactiae_subsp_equisimilis_SK1250.mat,2126,838,538,219,35,89,8
Streptococcus_equinus_ATCC_9812.mat,968,622,355,203,21,64,5
Streptococcus_equi_subsp_equi_4047.mat,1779,550,288,221,20,40,5
Streptococcus_equi_subsp_zooepidemicus_ATCC_35246.mat,1772,518,264,214,20,37,5
Streptococcus_equi_subsp_zooepidemicus_BHS5.mat,1773,541,265,237,20,37,5
Streptococcus_equi_subsp_zooepidemicus_MGCS10565.mat,1757,545,285,223,18,35,5
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143.mat,1204,732,386,274,27,80,8
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_BAA_2069.mat,1357,876,515,269,34,106,8
Streptococcus_gallolyticus_subsp_gallolyticus_TX20005.mat,1339,861,501,272,36,102,8
Streptococcus_gallolyticus_UCN34.mat,1353,867,507,272,34,102,8
Streptococcus_gordonii_str_Challis_substr_CH1.mat,1240,661,328,265,21,75,6
Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102.mat,1005,616,372,176,25,69,6
Streptococcus_infantarius_subsp_infantarius_CJ18.mat,1281,825,474,270,32,93,8
Streptococcus_infantis_ATCC_700779.mat,1028,601,299,260,16,60,6
Streptococcus_infantis_SK1076.mat,1196,791,509,233,24,64,8
Streptococcus_infantis_SK970.mat,1124,694,426,232,20,50,8
Streptococcus_infantis_X.mat,1171,768,455,271,23,52,8
Streptococcus_intermedius_ATCC_27335.mat,1254,844,468,326,28,64,8
Streptococcus_intermedius_BA1.mat,1240,809,446,298,26,77,8
Streptococcus_intermedius_F0395.mat,1261,801,456,273,26,83,8
Streptococcus_intermedius_F0413.mat,1249,803,459,277,26,77,8
Streptococcus_intermedius_JTH08.mat,1071,580,274,259,16,53,6
Streptococcus_lutetiensis_033.mat,1086,623,311,270,21,51,7
Streptococcus_lutetiensis_ERR2230054.mat,992,540,296,198,25,45,6
Streptococcus_macedonicus_679.mat,932,539,296,208,19,34,6
Streptococcus_macedonicus_ACA_DC_198.mat,937,531,291,208,19,31,6
Streptococcus_massiliensis_DSM_18628.mat,925,528,270,229,19,26,6
Streptococcus_mitis_11_5.mat,1201,789,480,243,27,73,8
Streptococcus_mitis_13_39.mat,1116,716,413,250,19,56,7
Streptococcus_mitis_B6.mat,1168,717,420,232,27,77,7
Streptococcus_mitis_bv_2_str_F0392.mat,1251,786,484,235,29,79,8
Streptococcus_mitis_bv_2_str_SK95.mat,1223,763,481,235,28,52,8
Streptococcus_mitis_NCTC_12261.mat,1009,568,292,231,26,53,7
Streptococcus_mitis_SK1073.mat,1232,787,486,239,27,68,8
Streptococcus_mitis_SK1080.mat,1224,797,491,244,27,76,8
Streptococcus_mitis_SK321.mat,1236,817,496,255,29,80,8
Streptococcus_mitis_SK564.mat,1208,794,480,252,27,76,8
Streptococcus_mitis_SK569.mat,1225,805,491,244,29,79,8
Streptococcus_mitis_SK575.mat,1233,790,484,238,31,72,8
Streptococcus_mitis_SK579.mat,1213,765,492,230,29,50,8
Streptococcus_mitis_SK616.mat,1241,815,503,242,29,79,8
Streptococcus_mitis_SPAR10.mat,1194,783,494,237,26,69,8
Streptococcus_mutans_11A1.mat,1381,837,475,298,30,76,7
Streptococcus_mutans_11SSST2.mat,1387,849,497,293,26,71,7
Streptococcus_mutans_14D.mat,1376,829,475,297,30,69,7
Streptococcus_mutans_15VF2.mat,1363,841,492,295,30,66,7
Streptococcus_mutans_1SM1.mat,1370,848,482,314,28,64,7
Streptococcus_mutans_21.mat,1394,877,501,312,30,76,7
Streptococcus_mutans_24.mat,1403,858,504,297,30,69,7
Streptococcus_mutans_2ST1.mat,1394,852,494,297,30,73,7
Streptococcus_mutans_2VS1.mat,1375,834,481,296,30,69,7
Streptococcus_mutans_3SN1.mat,1396,856,495,297,30,76,7
Streptococcus_mutans_4SM1.mat,1377,854,484,312,32,69,8
Streptococcus_mutans_4VF1.mat,1385,845,493,297,32,66,8
Streptococcus_mutans_5DC8.mat,1370,853,490,300,30,75,7
Streptococcus_mutans_5SM3.mat,1380,856,493,312,30,63,7
Streptococcus_mutans_66_2A.mat,1345,817,471,294,30,61,7
Streptococcus_mutans_8ID3.mat,1344,832,474,297,30,73,7
Streptococcus_mutans_A19.mat,1380,838,480,297,28,73,7
Streptococcus_mutans_A9.mat,1294,760,402,311,24,60,7
Streptococcus_mutans_AC4446.mat,1361,825,469,301,30,67,7
Streptococcus_mutans_ATCC_25175.mat,1237,630,311,264,29,58,7
Streptococcus_mutans_B.mat,1382,830,480,296,30,66,7
Streptococcus_mutans_DSM_20523.mat,1389,843,485,294,30,76,7
Streptococcus_mutans_ERR2221174.mat,1083,626,293,301,18,31,5
Streptococcus_mutans_ERR2221288.mat,1083,626,293,301,18,31,5
Streptococcus_mutans_G123.mat,1375,828,479,296,30,65,7
Streptococcus_mutans_GS_5.mat,1372,830,491,278,32,70,8
Streptococcus_mutans_KK21.mat,1373,836,474,301,28,73,7
Streptococcus_mutans_KK23.mat,1404,892,508,326,30,69,7
Streptococcus_mutans_M21.mat,1374,836,482,297,30,69,7
Streptococcus_mutans_M230.mat,1307,788,447,289,26,54,7
Streptococcus_mutans_M2A.mat,1371,824,474,297,28,65,7
Streptococcus_mutans_N29.mat,1382,835,482,296,30,69,7
Streptococcus_mutans_N3209.mat,1390,852,491,297,30,76,7
Streptococcus_mutans_N34.mat,1372,838,485,296,30,69,7
Streptococcus_mutans_N66.mat,1359,835,475,296,30,76,7
Streptococcus_mutans_NCTC_11060.mat,1388,842,482,295,32,76,8
Streptococcus_mutans_NFSM1.mat,1385,840,489,297,30,65,8
Streptococcus_mutans_NFSM2.mat,1367,852,497,294,30,73,7
Streptococcus_mutans_NLML1.mat,1364,859,495,309,32,66,8
Streptococcus_mutans_NLML4.mat,1376,829,480,296,30,65,7
Streptococcus_mutans_NLML5.mat,1374,834,474,296,30,76,7
Streptococcus_mutans_NLML8.mat,1391,848,489,293,30,76,8
Streptococcus_mutans_NLML9.mat,1384,833,482,297,30,66,7
Streptococcus_mutans_NMT4863.mat,1373,833,482,297,30,66,7
Streptococcus_mutans_NN2025.mat,1382,829,482,290,30,69,7
Streptococcus_mutans_NV1996.mat,1389,854,489,297,30,77,8
Streptococcus_mutans_NVAB.mat,1373,838,480,294,30,76,7
Streptococcus_mutans_OMZ175.mat,1371,822,475,289,30,63,8
Streptococcus_mutans_R221.mat,1364,821,466,294,30,73,7
Streptococcus_mutans_S1B.mat,1375,857,499,297,30,73,7
Streptococcus_mutans_SA38.mat,1358,842,488,297,30,69,7
Streptococcus_mutans_SA41.mat,1387,845,489,294,32,73,8
Streptococcus_mutans_SF12.mat,1372,824,472,297,32,66,8
Streptococcus_mutans_SF14.mat,1322,788,429,305,24,58,6
Streptococcus_mutans_SF1.mat,1378,832,478,297,30,69,7
Streptococcus_mutans_SM1.mat,1351,821,466,298,30,69,7
Streptococcus_mutans_SM4.mat,1370,824,476,291,30,69,8
Streptococcus_mutans_SM6.mat,1376,830,476,297,30,69,7
Streptococcus_mutans_ST1.mat,1367,829,468,297,30,76,7
Streptococcus_mutans_ST6.mat,1376,838,489,297,32,63,8
Streptococcus_mutans_T4.mat,1391,862,503,297,32,73,8
Streptococcus_mutans_TCI_116.mat,1355,833,472,300,28,73,7
Streptococcus_mutans_TCI_123.mat,1388,854,493,300,28,73,7
Streptococcus_mutans_TCI_125.mat,1384,855,497,297,28,73,7
Streptococcus_mutans_TCI_138.mat,1352,818,463,300,30,67,7
Streptococcus_mutans_TCI_145.mat,1386,861,502,298,28,73,7
Streptococcus_mutans_TCI_152.mat,1375,842,481,300,28,73,7
Streptococcus_mutans_TCI_153.mat,1362,847,484,300,30,75,7
Streptococcus_mutans_TCI_163.mat,1374,847,488,298,28,73,7
Streptococcus_mutans_TCI_169.mat,1359,839,476,300,30,75,7
Streptococcus_mutans_TCI_173.mat,1381,852,489,302,28,73,7
Streptococcus_mutans_TCI_177.mat,1369,836,474,301,28,73,7
Streptococcus_mutans_TCI_191.mat,1346,812,449,300,30,75,7
Streptococcus_mutans_TCI_196.mat,1380,847,485,301,28,73,7
