source,target
rxn00781_c0,rxn09106_c0
rxn00781_c0,rxn00113_c0
rxn00781_c0,bio1_biomass
rxn00781_c0,rxn01019_c0
rxn00781_c0,rxn04783_c0
rxn00781_c0,rxn00211_c0
rxn00781_c0,rxn03622_c0
rxn00781_c0,rxn02286_c0
rxn00781_c0,rxn03990_c0
rxn00781_c0,rxn10269_c0
rxn00781_c0,rxn09176_c0
rxn00781_c0,rxn01418_c0
rxn00781_c0,rxn02465_c0
rxn00781_c0,rxn39451_c0
rxn00781_c0,rxn08924_c0
rxn00781_c0,rxn10663_c0
rxn00781_c0,rxn11677_c0
rxn00781_c0,rxn10270_c0
rxn00781_c0,rxn02160_c0
rxn00781_c0,rxn01361_c0
rxn00781_c0,rxn01333_c0
rxn00781_c0,rxn01331_c0
rxn00781_c0,rxn10770_c0
rxn00781_c0,rxn00187_c0
rxn00781_c0,rxn06493_c0
rxn00781_c0,rxn04784_c0
rxn00781_c0,rxn01682_c0
rxn00781_c0,rxn00068_c0
rxn00781_c0,rxn01132_c0
rxn00781_c0,rxn02212_c0
rxn00781_c0,rxn03617_c0
rxn00781_c0,rxn05740_c0
rxn00781_c0,rxn07191_c0
rxn00781_c0,rxn08941_c0
rxn00781_c0,rxn05195_c0
rxn00781_c0,rxn00105_c0
rxn00781_c0,rxn00461_c0
rxn00781_c0,rxn26127_c0
rxn00781_c0,rxn01480_c0
rxn00781_c0,rxn00533_c0
rxn00781_c0,rxn00785_c0
rxn00781_c0,rxn00510_c0
rxn00781_c0,rxn02774_c0
rxn00781_c0,rxn08173_c0
rxn00781_c0,rxn00743_c0
rxn00781_c0,rxn01101_c0
rxn00781_c0,rxn02166_c0
rxn00781_c0,rxn00851_c0
rxn00781_c0,rxn00137_c0
rxn00781_c0,rxn03150_c0
rxn00781_c0,rxn00248_c0
rxn00781_c0,ATPM
rxn00781_c0,rxn02277_c0
rxn00781_c0,rxn00829_c0
rxn00781_c0,rxn00500_c0
rxn00781_c0,rxn04070_c0
rxn00781_c0,rxn09102_c0
rxn00781_c0,rxn02373_c0
rxn00781_c0,rxn00838_c0
rxn00781_c0,rxn01964_c0
rxn00781_c0,rxn00001_c0
rxn00781_c0,rxn01069_c0
rxn00781_c0,rxn01187_c0
rxn00781_c0,rxn09103_c0
rxn00781_c0,rxn00548_c0
rxn00781_c0,rxn01282_c0
rxn00781_c0,rxn01255_c0
rxn00781_c0,rxn00278_c0
rxn00781_c0,rxn04384_c0
rxn00781_c0,rxn01603_c0
rxn00781_c0,rxn00173_c0
rxn00781_c0,rxn02933_c0
rxn00781_c0,rxn10265_c0
rxn00781_c0,rxn00786_c0
rxn00781_c0,rxn01419_c0
rxn00781_c0,rxn08131_c0
rxn00781_c0,rxn02476_c0
rxn00781_c0,rxn09240_c0
rxn00781_c0,rxn10122_c0
rxn00781_c0,rxn00611_c0
